investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,kyc_valid
INV004755,2024-06-21,101206,SIP,2249,Uttar Pradesh,Agra,B30,18-25,Female,6.5,Cheque,Verified,True
INV004495,2024-06-21,119093,,294195,Punjab,Amritsar,B30,36-45,Female,24.4,Cheque,Verified,True
INV002738,2024-06-21,118635,,555708,Haryana,Faridabad,B30,36-45,Male,38.7,UPI,Verified,True
INV002134,2024-06-21,102886,,14560,Rajasthan,Udaipur,B30,26-35,Male,24.8,UPI,Verified,True
INV001528,2024-06-21,148568,SIP,29502,Telangana,Hyderabad,T30,26-35,Female,20.7,UPI,Verified,True
INV001460,2024-06-21,100025,,460177,Uttar Pradesh,Kanpur,B30,36-45,Male,45.4,Cheque,Verified,True
INV000057,2024-06-21,119551,SIP,2761,Tamil Nadu,Chennai,T30,36-45,Male,59.9,Net Banking,Verified,True
INV000540,2024-06-21,120504,SIP,29509,Tamil Nadu,Coimbatore,B30,26-35,Female,10.4,UPI,Verified,True
INV002597,2024-06-21,119552,,190039,West Bengal,Kolkata,T30,26-35,Male,12.0,UPI,Verified,True
INV001488,2024-06-21,119120,SIP,5486,Punjab,Chandigarh,T30,18-25,Female,5.2,Mandate,Verified,True
INV002281,2024-06-21,149323,SIP,8413,Uttar Pradesh,Lucknow,T30,18-25,Female,3.1,Mandate,Verified,True
INV003888,2024-06-21,100033,SIP,4274,Telangana,Hyderabad,T30,56+,Female,8.6,Mandate,Verified,True
INV000593,2024-06-21,120843,,72638,Telangana,Hyderabad,T30,56+,Male,50.2,UPI,Pending,True
INV001394,2024-06-21,101207,,171671,Karnataka,Bangalore,T30,56+,Male,42.9,Cheque,Verified,True
INV001909,2024-06-21,120507,SIP,51982,Telangana,Hyderabad,T30,36-45,Male,34.2,Cheque,Verified,True
INV002262,2024-06-21,120507,,425714,Rajasthan,Udaipur,B30,26-35,Male,8.2,Mandate,Verified,True
INV003258,2024-06-21,120844,,448781,Rajasthan,Udaipur,B30,26-35,Male,14.7,Net Banking,Verified,True
INV003045,2024-06-21,101206,SIP,923,Telangana,Hyderabad,T30,26-35,Male,12.2,Net Banking,Verified,True
INV003334,2024-06-22,120507,SIP,512,Maharashtra,Pune,T30,56+,Male,25.2,Net Banking,Pending,True
INV002588,2024-06-22,119093,,81198,West Bengal,Kolkata,T30,18-25,Male,5.5,Cheque,Verified,True
INV000920,2024-06-22,118634,,575995,Delhi,Gurugram,T30,56+,Male,19.8,Cheque,Verified,True
INV003391,2024-06-22,100033,,479369,West Bengal,Kolkata,T30,26-35,Male,20.2,Net Banking,Verified,True
INV001457,2024-06-22,100025,SIP,28100,Gujarat,Ahmedabad,T30,26-35,Male,17.7,UPI,Verified,True
INV004026,2024-06-22,119093,,14510,Haryana,Faridabad,B30,26-35,Female,8.3,Net Banking,Verified,True
INV003422,2024-06-22,101208,SIP,2490,Uttar Pradesh,Lucknow,T30,26-35,Male,9.0,Mandate,Verified,True
INV002994,2024-06-22,100033,SIP,478,Karnataka,Mysore,B30,18-25,Male,8.0,Net Banking,Verified,True
INV003439,2024-06-22,119599,,249284,West Bengal,Kolkata,T30,18-25,Female,3.9,UPI,Verified,True
INV002565,2024-06-22,118634,SIP,9550,Rajasthan,Jaipur,T30,26-35,Male,10.0,Net Banking,Verified,True
INV003264,2024-06-22,119092,,208676,Haryana,Faridabad,B30,18-25,Male,4.9,Cheque,Verified,True
INV003409,2024-06-22,118636,SIP,5025,Karnataka,Mysore,B30,46-55,Male,44.2,UPI,Verified,True
INV001712,2024-06-22,100016,SIP,2021,West Bengal,Kolkata,T30,18-25,Male,6.2,Cheque,Verified,True
INV002890,2024-06-22,120844,,288704,Rajasthan,Jaipur,T30,36-45,Female,49.2,Mandate,Verified,True
INV000216,2024-06-22,120504,SIP,59315,Karnataka,Mysore,B30,26-35,Male,21.9,UPI,Verified,True
INV004119,2024-06-22,120844,SIP,579,Uttar Pradesh,Kanpur,B30,26-35,Female,13.0,Net Banking,Verified,True
INV002735,2024-06-22,125498,SIP,21044,Tamil Nadu,Coimbatore,B30,18-25,Female,7.6,UPI,Verified,True
INV003336,2024-06-22,125497,SIP,5714,Punjab,Amritsar,B30,46-55,Female,45.8,Mandate,Verified,True
INV001748,2024-06-22,100016,,329120,Gujarat,Ahmedabad,T30,36-45,Female,16.2,Mandate,Verified,True
INV001673,2024-06-22,125498,SIP,2496,West Bengal,Kolkata,T30,26-35,Male,23.0,UPI,Verified,True
INV003467,2024-06-22,119599,SIP,11626,Madhya Pradesh,Indore,T30,46-55,Female,89.7,Mandate,Verified,True
INV001548,2024-06-22,125497,SIP,27755,Delhi,New Delhi,T30,26-35,Male,24.8,Cheque,Verified,True
INV001482,2024-06-22,120844,SIP,50077,Madhya Pradesh,Indore,T30,46-55,Female,87.0,UPI,Verified,True
INV004082,2024-06-22,120507,SIP,16695,Punjab,Amritsar,B30,56+,Male,26.0,Cheque,Pending,True
INV002334,2024-06-22,118635,SIP,1149,Gujarat,Surat,T30,56+,Male,40.4,Mandate,Verified,True
INV001470,2024-06-22,118632,,380703,Haryana,Gurugram,T30,36-45,Male,26.2,Mandate,Verified,True
INV002732,2024-06-22,120841,,562684,Uttar Pradesh,Lucknow,T30,18-25,Male,4.5,Cheque,Verified,True
INV004113,2024-06-22,149324,SIP,1025,Gujarat,Ahmedabad,T30,36-45,Male,51.8,Net Banking,Pending,True
INV004178,2024-06-22,119095,SIP,1089,Rajasthan,Jaipur,T30,26-35,Male,24.4,Mandate,Verified,True
INV002767,2024-06-22,102885,SIP,4859,Madhya Pradesh,Indore,T30,26-35,Male,10.8,Mandate,Verified,True
INV003829,2024-06-22,125498,SIP,470,Punjab,Amritsar,B30,36-45,Male,55.6,Mandate,Verified,True
INV004638,2024-06-22,119095,SIP,428,Delhi,New Delhi,T30,26-35,Male,6.3,Mandate,Pending,True
INV000683,2024-06-22,120842,SIP,8624,Maharashtra,Mumbai,T30,26-35,Female,17.4,Cheque,Verified,True
INV004361,2024-06-22,119120,SIP,2430,Haryana,Faridabad,B30,26-35,Female,18.4,Mandate,Verified,True
INV002757,2024-06-22,120843,SIP,2082,Madhya Pradesh,Indore,T30,18-25,Male,5.0,Net Banking,Verified,True
INV001605,2024-06-22,120843,SIP,16443,Uttar Pradesh,Kanpur,B30,26-35,Female,12.4,UPI,Verified,True
INV001349,2024-06-22,149323,SIP,439,Haryana,Gurugram,T30,18-25,Female,5.3,UPI,Pending,True
INV000252,2024-06-22,102885,SIP,24177,Gujarat,Surat,T30,46-55,Female,24.4,Mandate,Verified,True
INV003749,2024-06-22,118633,SIP,27253,Delhi,New Delhi,T30,36-45,Female,25.6,Mandate,Verified,True
INV001381,2024-06-22,119552,,91078,Karnataka,Mysore,B30,26-35,Male,7.3,Net Banking,Verified,True
INV000205,2024-06-22,118635,SIP,8894,Haryana,Faridabad,B30,18-25,Male,4.4,Mandate,Pending,True
INV001689,2024-06-22,118635,,136860,Haryana,Faridabad,B30,36-45,Male,40.4,Mandate,Verified,True
INV000789,2024-06-22,119598,SIP,418,Gujarat,Surat,T30,56+,Male,47.7,Mandate,Verified,True
INV000693,2024-06-22,119551,,138506,Haryana,Faridabad,B30,26-35,Male,11.0,Net Banking,Verified,True
INV001644,2024-06-22,101206,SIP,4695,Madhya Pradesh,Bhopal,B30,18-25,Female,6.7,Cheque,Verified,True
INV003391,2024-06-22,120842,SIP,3555,West Bengal,Kolkata,T30,26-35,Male,20.2,UPI,Pending,True
INV001762,2024-06-22,125497,SIP,2978,Punjab,Amritsar,B30,18-25,Female,7.5,Mandate,Verified,True
INV004311,2024-06-22,149324,,344296,Uttar Pradesh,Agra,B30,26-35,Female,17.0,Cheque,Verified,True
INV003526,2024-06-22,120506,SIP,15154,Maharashtra,Nashik,B30,36-45,Male,24.2,UPI,Verified,True
INV004715,2024-06-22,120506,SIP,9800,Tamil Nadu,Chennai,T30,46-55,Male,56.9,Cheque,Verified,True
INV004372,2024-06-22,118633,SIP,454,Haryana,Faridabad,B30,26-35,Female,22.9,Net Banking,Verified,True
INV003025,2024-06-22,149322,SIP,14129,Gujarat,Surat,T30,26-35,Female,11.9,Cheque,Verified,True
INV001592,2024-06-22,148568,,114731,Telangana,Hyderabad,T30,18-25,Male,4.3,UPI,Verified,True
INV002994,2024-06-22,119093,SIP,3327,Karnataka,Mysore,B30,18-25,Male,8.0,Net Banking,Verified,True
INV004651,2024-06-22,120844,SIP,1137,Rajasthan,Udaipur,B30,46-55,Male,39.1,UPI,Verified,True
INV001922,2024-06-22,101208,,203634,West Bengal,Kolkata,T30,18-25,Male,5.5,UPI,Verified,True
INV000822,2024-06-22,120504,,34523,Punjab,Amritsar,B30,26-35,Male,9.2,Net Banking,Verified,True
INV000417,2024-06-22,148569,SIP,3215,Haryana,Gurugram,T30,26-35,Female,13.5,Cheque,Pending,True
INV004923,2024-06-22,149322,SIP,3493,Karnataka,Mysore,B30,26-35,Male,19.3,Mandate,Verified,True
INV004321,2024-06-23,101206,SIP,3234,West Bengal,Kolkata,T30,26-35,Male,16.0,Cheque,Pending,True
INV002345,2024-06-23,102885,SIP,4612,Uttar Pradesh,Agra,B30,36-45,Male,38.3,Net Banking,Verified,True
INV002311,2024-06-23,100025,,41186,Rajasthan,Udaipur,B30,36-45,Male,31.5,Mandate,Verified,True
INV003599,2024-06-23,118632,SIP,27019,Madhya Pradesh,Indore,T30,46-55,Male,43.2,Net Banking,Verified,True
INV004202,2024-06-23,100033,SIP,579,West Bengal,Kolkata,T30,36-45,Female,56.9,UPI,Verified,True
INV004293,2024-06-23,118636,SIP,50390,Rajasthan,Jaipur,T30,36-45,Male,54.9,Mandate,Verified,True
INV002520,2024-06-23,119552,SIP,2182,Tamil Nadu,Chennai,T30,36-45,Male,48.9,Cheque,Verified,True
INV002921,2024-06-23,102887,SIP,48187,Punjab,Amritsar,B30,18-25,Female,5.4,UPI,Verified,True
INV004114,2024-06-23,100025,SIP,8224,Tamil Nadu,Coimbatore,B30,26-35,Male,9.4,Net Banking,Verified,True
INV001828,2024-06-23,120842,SIP,1658,Gujarat,Surat,T30,36-45,Male,27.7,UPI,Verified,True
INV002149,2024-06-23,102886,SIP,24042,Tamil Nadu,Coimbatore,B30,26-35,Male,21.8,Cheque,Verified,True
INV004383,2024-06-23,120843,SIP,8302,Madhya Pradesh,Bhopal,B30,36-45,Female,23.8,Mandate,Verified,True
INV003027,2024-06-23,120844,SIP,952,Telangana,Hyderabad,T30,26-35,Male,20.8,UPI,Verified,True
INV003936,2024-06-23,148567,,298849,Punjab,Chandigarh,T30,36-45,Male,19.8,UPI,Verified,True
INV000861,2024-06-23,148567,SIP,7713,Uttar Pradesh,Lucknow,T30,18-25,Male,4.2,Net Banking,Verified,True
INV003211,2024-06-23,148568,SIP,2960,Uttar Pradesh,Lucknow,T30,36-45,Male,55.1,Cheque,Verified,True
INV000371,2024-06-23,119092,SIP,7601,Uttar Pradesh,Agra,B30,26-35,Male,14.6,Mandate,Verified,True
INV002490,2024-06-23,101208,SIP,45646,Gujarat,Surat,T30,36-45,Female,28.1,Net Banking,Pending,True
INV001221,2024-06-23,101206,SIP,803,Delhi,New Delhi,T30,26-35,Female,22.4,Mandate,Verified,True
INV000645,2024-06-23,120504,,170484,Karnataka,Bangalore,T30,18-25,Male,3.9,UPI,Verified,True
INV004271,2024-06-23,120843,,158727,Maharashtra,Mumbai,T30,18-25,Male,3.2,Net Banking,Verified,True
INV000645,2024-06-23,125497,,382068,Karnataka,Bangalore,T30,18-25,Male,3.9,UPI,Verified,True
INV003824,2024-06-23,119094,,355883,Telangana,Hyderabad,T30,26-35,Male,9.4,Cheque,Pending,True
INV004621,2024-06-23,119095,SIP,55848,Punjab,Amritsar,B30,36-45,Female,16.9,Mandate,Verified,True
INV002000,2024-06-23,119599,,109665,Rajasthan,Jaipur,T30,36-45,Female,57.6,UPI,Verified,True
INV003681,2024-06-23,120843,SIP,1708,Telangana,Hyderabad,T30,26-35,Female,17.4,Cheque,Verified,True
INV000387,2024-06-23,120503,,442759,Gujarat,Surat,T30,36-45,Male,53.8,Net Banking,Verified,True
INV003745,2024-06-23,102886,,442953,West Bengal,Kolkata,T30,36-45,Male,17.8,Net Banking,Verified,True
INV004273,2024-06-23,118635,,308007,Haryana,Faridabad,B30,26-35,Male,17.5,UPI,Verified,True
INV004007,2024-06-23,119092,SIP,10373,Delhi,New Delhi,T30,18-25,Female,4.5,Cheque,Verified,True
INV003506,2024-06-23,101207,,211755,Tamil Nadu,Chennai,T30,56+,Female,55.5,Cheque,Verified,True
INV000008,2024-06-23,102887,SIP,55850,Punjab,Amritsar,B30,26-35,Female,18.6,Net Banking,Verified,True
INV000366,2024-06-23,120504,SIP,9896,Telangana,Hyderabad,T30,36-45,Male,55.4,Net Banking,Verified,True
INV004994,2024-06-23,118632,SIP,50949,Delhi,New Delhi,T30,36-45,Male,31.9,Cheque,Verified,True
INV000187,2024-06-23,149324,,185221,Karnataka,Bangalore,T30,56+,Male,13.4,Net Banking,Verified,True
INV000784,2024-06-23,119599,,371388,Tamil Nadu,Chennai,T30,36-45,Male,19.6,UPI,Verified,True
INV000186,2024-06-23,120841,,374819,Maharashtra,Mumbai,T30,18-25,Male,3.1,UPI,Verified,True
INV004450,2024-06-23,100033,,162097,Tamil Nadu,Coimbatore,B30,36-45,Male,16.7,UPI,Verified,True
INV001787,2024-06-23,149323,SIP,1071,Maharashtra,Nashik,B30,56+,Female,37.0,Mandate,Verified,True
INV000081,2024-06-23,118635,SIP,1705,Gujarat,Surat,T30,36-45,Male,31.0,UPI,Verified,True
INV003209,2024-06-23,101208,SIP,10041,Delhi,Gurugram,T30,46-55,Male,76.0,Net Banking,Pending,True
INV003338,2024-06-23,148568,SIP,26099,Haryana,Faridabad,B30,46-55,Male,69.2,UPI,Verified,True
INV003892,2024-06-23,149322,SIP,597,Punjab,Amritsar,B30,46-55,Male,24.4,UPI,Verified,True
INV003021,2024-06-23,119599,,33054,Telangana,Hyderabad,T30,56+,Female,65.0,Mandate,Verified,True
INV004125,2024-06-23,119598,SIP,1981,Gujarat,Surat,T30,26-35,Male,9.4,Cheque,Verified,True
INV001504,2024-06-23,118635,SIP,15279,Haryana,Faridabad,B30,36-45,Male,25.5,Net Banking,Verified,True
INV000918,2024-06-23,125497,,21605,Delhi,Gurugram,T30,26-35,Male,23.2,UPI,Verified,True
INV004462,2024-06-23,119094,SIP,411,Madhya Pradesh,Indore,T30,26-35,Female,14.9,Cheque,Verified,True
INV001466,2024-06-23,149324,,331493,Delhi,Noida,T30,46-55,Female,20.3,Cheque,Verified,True
INV002266,2024-06-23,119094,SIP,2401,Telangana,Hyderabad,T30,26-35,Male,12.0,Mandate,Verified,True
INV003518,2024-06-23,148569,SIP,5806,Madhya Pradesh,Bhopal,B30,26-35,Male,6.7,Mandate,Verified,True
INV000765,2024-06-23,125498,,62049,Telangana,Hyderabad,T30,18-25,Male,4.6,UPI,Verified,True
INV002906,2024-06-23,102885,SIP,1184,Telangana,Hyderabad,T30,26-35,Male,19.9,UPI,Verified,True
INV002311,2024-06-23,102885,,117669,Rajasthan,Udaipur,B30,36-45,Male,31.5,Mandate,Verified,True
INV003794,2024-06-23,149323,,101532,Gujarat,Ahmedabad,T30,26-35,Male,22.1,Mandate,Pending,True
INV000074,2024-06-23,120506,SIP,11469,Rajasthan,Jaipur,T30,26-35,Female,8.4,Net Banking,Verified,True
INV003047,2024-06-23,120504,SIP,59851,Maharashtra,Mumbai,T30,46-55,Male,40.0,UPI,Verified,True
INV002915,2024-06-23,120841,SIP,2712,West Bengal,Kolkata,T30,18-25,Male,7.7,Mandate,Verified,True
INV001466,2024-06-23,149323,SIP,927,Delhi,Noida,T30,46-55,Female,20.3,UPI,Verified,True
INV000291,2024-06-23,120841,SIP,473,Madhya Pradesh,Indore,T30,18-25,Female,6.2,Cheque,Verified,True
INV002158,2024-06-23,148567,SIP,2054,Madhya Pradesh,Indore,T30,26-35,Male,14.5,UPI,Verified,True
INV004287,2024-06-23,149322,SIP,14621,Gujarat,Surat,T30,26-35,Female,18.1,Cheque,Verified,True
INV004816,2024-06-23,101207,SIP,25396,Karnataka,Bangalore,T30,18-25,Male,4.1,Net Banking,Verified,True
INV000668,2024-06-23,148568,SIP,482,Telangana,Hyderabad,T30,18-25,Male,4.8,Cheque,Verified,True
INV004479,2024-06-23,100033,SIP,1103,Rajasthan,Jaipur,T30,36-45,Male,43.7,UPI,Pending,True
INV002064,2024-06-23,100033,SIP,957,Uttar Pradesh,Lucknow,T30,18-25,Male,3.5,Mandate,Verified,True
INV000526,2024-06-23,100025,,214720,Tamil Nadu,Coimbatore,B30,26-35,Female,16.5,UPI,Verified,True
INV000026,2024-06-23,149322,SIP,516,West Bengal,Kolkata,T30,36-45,Male,29.5,Cheque,Verified,True
INV000251,2024-06-23,125498,,240687,Haryana,Faridabad,B30,26-35,Male,19.4,UPI,Verified,True
INV004098,2024-06-23,149322,SIP,5199,Delhi,Noida,T30,26-35,Male,11.3,Mandate,Verified,True
INV003006,2024-06-23,119599,,455613,West Bengal,Kolkata,T30,26-35,Male,9.5,UPI,Verified,True
INV002568,2024-06-23,120844,,77683,Uttar Pradesh,Lucknow,T30,26-35,Female,7.3,UPI,Verified,True
INV004900,2024-06-23,118636,,85246,Delhi,Noida,T30,36-45,Male,32.1,Cheque,Verified,True
INV001472,2024-06-23,118636,SIP,53046,West Bengal,Kolkata,T30,18-25,Male,5.4,Net Banking,Verified,True
INV003254,2024-06-23,119120,SIP,8991,Uttar Pradesh,Lucknow,T30,26-35,Male,9.5,Mandate,Verified,True
INV003771,2024-06-23,125497,SIP,22825,Telangana,Hyderabad,T30,46-55,Male,47.6,UPI,Verified,True
INV001822,2024-06-23,148568,SIP,6584,Gujarat,Ahmedabad,T30,36-45,Male,59.6,UPI,Verified,True
INV002083,2024-06-23,149322,SIP,8013,Gujarat,Surat,T30,26-35,Male,21.2,Mandate,Verified,True
INV000747,2024-06-23,148568,,58163,West Bengal,Kolkata,T30,36-45,Female,40.3,Mandate,Verified,True
INV004225,2024-06-23,119093,SIP,26458,Karnataka,Bangalore,T30,26-35,Male,24.8,Mandate,Verified,True
INV003571,2024-06-24,119095,SIP,4301,Haryana,Faridabad,B30,36-45,Male,53.1,UPI,Verified,True
INV004303,2024-06-24,119093,SIP,13729,Punjab,Chandigarh,T30,26-35,Male,24.4,Mandate,Verified,True
INV001654,2024-06-24,119120,SIP,15930,Uttar Pradesh,Lucknow,T30,36-45,Female,28.1,Cheque,Verified,True
INV002380,2024-06-24,120504,SIP,988,Gujarat,Surat,T30,26-35,Male,19.4,Cheque,Verified,True
INV002671,2024-06-24,119551,SIP,48718,Madhya Pradesh,Indore,T30,18-25,Male,6.3,Cheque,Pending,True
INV001308,2024-06-24,118632,SIP,10672,Rajasthan,Jaipur,T30,36-45,Male,19.3,UPI,Verified,True
INV004281,2024-06-24,149324,SIP,7800,Rajasthan,Jaipur,T30,26-35,Female,15.9,Mandate,Verified,True
INV003346,2024-06-24,149324,SIP,965,Punjab,Chandigarh,T30,46-55,Male,16.7,Net Banking,Verified,True
INV000339,2024-06-24,120503,SIP,27255,Uttar Pradesh,Kanpur,B30,26-35,Male,22.3,UPI,Verified,True
INV004212,2024-06-24,125498,SIP,5249,Uttar Pradesh,Kanpur,B30,36-45,Male,41.5,Mandate,Verified,True
INV000113,2024-06-24,119551,SIP,2964,Punjab,Chandigarh,T30,26-35,Female,7.3,UPI,Pending,True
INV004539,2024-06-24,120503,SIP,2538,Haryana,Faridabad,B30,26-35,Male,18.0,Net Banking,Verified,True
INV000145,2024-06-24,118636,SIP,5618,Delhi,New Delhi,T30,26-35,Male,9.3,Cheque,Verified,True
INV002224,2024-06-24,125498,SIP,13224,Rajasthan,Udaipur,B30,26-35,Male,21.4,Net Banking,Verified,True
INV004842,2024-06-24,119094,,271430,Rajasthan,Udaipur,B30,46-55,Male,32.8,Net Banking,Verified,True
INV000641,2024-06-24,120842,,95282,Punjab,Amritsar,B30,26-35,Male,14.5,UPI,Verified,True
INV002779,2024-06-24,100033,SIP,22309,Uttar Pradesh,Lucknow,T30,26-35,Male,10.4,Net Banking,Pending,True
INV002251,2024-06-24,125497,SIP,14596,Punjab,Chandigarh,T30,26-35,Female,16.8,Net Banking,Verified,True
INV004276,2024-06-24,125497,SIP,1982,Punjab,Amritsar,B30,26-35,Male,13.4,Cheque,Verified,True
INV001791,2024-06-24,119551,SIP,504,Delhi,New Delhi,T30,26-35,Male,13.3,UPI,Pending,True
INV004239,2024-06-24,118635,SIP,884,Karnataka,Bangalore,T30,18-25,Female,6.3,Cheque,Verified,True
INV003895,2024-06-24,120843,,199319,Maharashtra,Nashik,B30,26-35,Male,14.2,Cheque,Verified,True
INV003031,2024-06-24,119598,SIP,7321,Karnataka,Bangalore,T30,18-25,Male,7.7,Net Banking,Verified,True
INV004018,2024-06-24,118633,SIP,14000,Punjab,Chandigarh,T30,56+,Male,47.9,UPI,Verified,True
INV004307,2024-06-24,120505,SIP,400,Haryana,Faridabad,B30,26-35,Male,19.3,Net Banking,Verified,True
INV002293,2024-06-24,119093,,376598,Tamil Nadu,Coimbatore,B30,26-35,Female,24.3,Cheque,Verified,True
INV004454,2024-06-24,120506,,405190,West Bengal,Kolkata,T30,36-45,Male,37.4,Net Banking,Pending,True
INV000370,2024-06-24,120503,,502132,Delhi,Noida,T30,26-35,Female,12.4,UPI,Verified,True
INV003606,2024-06-24,119551,,429930,Maharashtra,Pune,T30,36-45,Male,23.6,Net Banking,Verified,True
INV004173,2024-06-24,102886,,472954,West Bengal,Kolkata,T30,26-35,Male,16.9,UPI,Verified,True
INV002020,2024-06-24,148568,SIP,905,Karnataka,Mysore,B30,18-25,Male,5.8,UPI,Verified,True
INV002729,2024-06-24,120506,,232262,Uttar Pradesh,Kanpur,B30,26-35,Female,15.4,UPI,Verified,True
INV003755,2024-06-24,120841,SIP,599,Punjab,Chandigarh,T30,46-55,Male,42.7,UPI,Verified,True
INV002643,2024-06-24,119094,SIP,1095,Telangana,Hyderabad,T30,36-45,Male,29.2,Mandate,Pending,True
INV000445,2024-06-24,102886,,22822,Madhya Pradesh,Bhopal,B30,26-35,Female,24.7,Net Banking,Verified,True
INV000033,2024-06-24,119092,SIP,527,Delhi,New Delhi,T30,36-45,Female,12.4,UPI,Verified,True
INV002261,2024-06-24,120504,SIP,5940,Uttar Pradesh,Kanpur,B30,18-25,Male,5.0,Cheque,Pending,True
INV004750,2024-06-24,148568,,210326,Madhya Pradesh,Bhopal,B30,26-35,Female,13.9,Net Banking,Verified,True
INV004689,2024-06-24,118634,SIP,592,West Bengal,Kolkata,T30,26-35,Male,25.0,UPI,Verified,True
INV000241,2024-06-24,102885,SIP,1181,Telangana,Hyderabad,T30,26-35,Female,16.5,UPI,Verified,True
INV000407,2024-06-24,119094,SIP,46622,Tamil Nadu,Coimbatore,B30,36-45,Male,32.8,Cheque,Verified,True
INV003220,2024-06-24,125498,SIP,3170,Madhya Pradesh,Bhopal,B30,26-35,Male,7.6,Mandate,Verified,True
INV004244,2024-06-24,118634,SIP,2467,Karnataka,Bangalore,T30,26-35,Male,16.8,Mandate,Verified,True
INV003509,2024-06-24,118634,SIP,2336,Haryana,Gurugram,T30,36-45,Male,14.5,Cheque,Verified,True
INV001825,2024-06-24,100033,SIP,2353,Haryana,Faridabad,B30,26-35,Male,21.7,Cheque,Verified,True
INV001320,2024-06-24,102887,,179205,Punjab,Amritsar,B30,36-45,Male,31.8,Cheque,Verified,True
INV000885,2024-06-24,100016,SIP,1180,Gujarat,Ahmedabad,T30,26-35,Male,12.3,Net Banking,Verified,True
INV003644,2024-06-24,120843,SIP,27535,Gujarat,Ahmedabad,T30,26-35,Female,8.2,Mandate,Pending,True
INV000305,2024-06-24,101208,SIP,4778,Rajasthan,Udaipur,B30,36-45,Male,21.4,Cheque,Pending,True
INV004288,2024-06-24,119095,,12356,Punjab,Amritsar,B30,18-25,Female,6.1,Cheque,Verified,True
INV002468,2024-06-24,118635,SIP,983,West Bengal,Kolkata,T30,46-55,Male,48.8,Mandate,Verified,True
INV002325,2024-06-24,119552,,116025,Rajasthan,Udaipur,B30,36-45,Male,48.8,Net Banking,Verified,True
INV000302,2024-06-24,119551,SIP,1667,Telangana,Hyderabad,T30,36-45,Male,31.3,Net Banking,Verified,True
INV000755,2024-06-24,101206,,385744,Uttar Pradesh,Agra,B30,26-35,Female,13.1,UPI,Verified,True
INV003218,2024-06-24,125498,SIP,12441,Tamil Nadu,Chennai,T30,18-25,Male,6.0,Cheque,Verified,True
INV000597,2024-06-24,119092,,432163,Gujarat,Surat,T30,46-55,Male,48.6,Mandate,Pending,True
INV000131,2024-06-24,119551,SIP,9365,Telangana,Hyderabad,T30,36-45,Female,16.8,UPI,Verified,True
INV004101,2024-06-24,101208,,441666,Telangana,Hyderabad,T30,46-55,Male,44.6,Cheque,Verified,True
INV001385,2024-06-24,101207,SIP,5623,Tamil Nadu,Chennai,T30,26-35,Male,13.7,Cheque,Verified,True
INV003488,2024-06-24,149322,,190180,Gujarat,Surat,T30,46-55,Male,37.3,Net Banking,Verified,True
INV003711,2024-06-24,102887,SIP,7794,Telangana,Hyderabad,T30,36-45,Female,13.1,Cheque,Verified,True
INV003179,2024-06-24,119552,SIP,28243,Rajasthan,Jaipur,T30,36-45,Male,53.3,Cheque,Verified,True
INV004043,2024-06-24,118636,SIP,1687,Punjab,Amritsar,B30,36-45,Female,39.5,Mandate,Pending,True
INV002928,2024-06-24,118635,,75453,Tamil Nadu,Coimbatore,B30,26-35,Male,9.4,Net Banking,Verified,True
